Material,Texto breve de material,Centro,Almacén,Lote,Clase de valoración,Unidad medida base,Cantidad,Clase de movimiento,Stock especial,Nº reserva,Nº pos.reserva traslado,Documento material,Fe.contabilización,Hora de entrada,Nombre del usuario,Carta de porte,Referencia,Orden,Grafo,Operación,Centro de coste,Elemento PEP,Elemento PEP,Indicador Debe/Haber
750600000731,"JTA ESP 2"" 3,2MM 150 304 304 B16.20",MX01,PA01,NUEVO,NUEVO,UN,"4,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750600000770,"AISL DIELEC JGO P/BRIDA RF 6"" S600 B16.5",AR71,CA09,NUEVO,NUEVO,UN,"-7,000",281,Q,8250846,7,4903685867,7/9/2023,9:34:24 a. m.,XENB03,,0126R00003093,,2000040785,0001,,EARAD/0220.5.03.005.02,,H
750602007890,"JTA ESP 1"" 4,45MM 300 / 600 AC CINC 316L",MX01,PA01,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602008100,"JTA ESP 4"" 4,45MM 600 AC CINC 316L",MX01,PA01,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602008300,"JTA ESP 8"" 4,45MM 600 AC CINC 316L",AR71,CA09,NUEVO,NUEVO,UN,"-3,000",281,Q,7840428,15,4903686615,7/9/2023,12:12:17 p. m.,XDMR04,,0126R00003094,,2000039467,0001,,EARAD/0220.5.03.006.02,,H
750602008300,"JTA ESP 8"" 4,45MM 600 AC CINC 316L",MX01,PA01,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602008700,"JTA ESP 16"" 4,45MM 600 AC CINC 316L",AR71,CA09,NUEVO,NUEVO,UN,"-4,000",281,Q,7840428,10,4903686615,7/9/2023,12:12:17 p. m.,XDMR04,,0126R00003094,,2000039467,0001,,EARAD/0220.5.03.006.02,,H
750602008900,"JTA ESP 20"" 4,45MM 600 AC CINC 316L",AR73,AC01,NUEVO,NUEVO,UN,"-2,000",201,,9256677,3,4903686025,7/9/2023,10:14:08 a. m.,XJAG14,,0132R00012174,,,,AR46AG4091,,,H
750602008924,"JTA ESP 24"" 4,45MM 600 AC CINC 316L",AR73,AC01,NUEVO,NUEVO,UN,"-4,000",201,,9256677,1,4903686025,7/9/2023,10:14:08 a. m.,XJAG14,,0132R00012174,,,,AR46AG4091,,,H
750602009000,"JTA ESP 1"" 4,45MM 300 / 600 AC CINC 316L",AR73,AC01,NUEVO,NUEVO,UN,"-10,000",201,,9246994,2,4903686024,7/9/2023,10:12:46 a. m.,XJAG14,,0132R00012173,,,,AR46AG4091,,,H
750602010300,"JTA ESP 1"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"3,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602010500,"JTA ESP 2"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"7,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602010800,"JTA ESP 3"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"3,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602010900,"JTA ESP 4"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"10,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602011100,"JTA ESP 6"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"4,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602011110,"JTA ESP 12"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750602013200,"JTA ESP 4"" 4,45MM 300 AC CINC B16.20",AR50,LA15,NUEVO,NUEVO,UN,"-5,000",281,,7697558,125,4903686962,7/9/2023,3:32:24 p. m.,XSAP04,,0098R00049107,,2000038906,0003,,,,H
750602013200,"JTA ESP 4"" 4,45MM 300 AC CINC B16.20",AR50,LA15,NUEVO,NUEVO,UN,"-5,000",281,,7697559,123,4903687002,7/9/2023,3:42:17 p. m.,XSAP04,,0098R00049110,,2000038907,0003,,,,H
750602013200,"JTA ESP 4"" 4,45MM 300 AC CINC B16.20",AR50,LA09,SOBRANTE,SOBRANTE,UN,"-1,000",281,,7697559,19,4903687031,7/9/2023,3:42:45 p. m.,XSAP04,,0098R00049111,,2000038907,0004,,,,H
750602013600,"JTA ESP 12"" 4,45MM 300 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750605050200,"CINTA D/TEFLON 19X0,1MMXX10M  SCOTCH 48",AR01,CD01,NUEVO,NUEVO,UN,"-10,000",201,,9284152,2,4903686551,7/9/2023,11:42:18 a. m.,XJLF02,,0095R00418693,,,,AR10CD5390,,,H
750605050300,"CINTA D/TEFLON 25,4X0.1MMX10M SCOTCH 48,",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",281,,9139318,83,4903687331,7/9/2023,8:25:10 p. m.,XBNB01,,0095R00418750,,2000043298,0004,,,,H
750656065203,"CINTA D/TEFLON 3/4""XX10M STD.",AR51,AC01,NUEVO,NUEVO,UN,"20,000",109,,0,0,5002805184,7/9/2023,3:21:04 p. m.,XDXA09,0018R00059069,0180330190,,,,,,,S
750664068100,"JTA ESP 18"" 4,45MM 300 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750664069801,"JTA ESP 8"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"5,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750664073201,"JTA ESP 3/4"" 4,45MM 150 AC CINC B16.20",MX01,PA01,NUEVO,NUEVO,UN,"5,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750664073500,"JTA ESP 12"" 4,45MM 150 AC CINC B16.20",AR67,CA06,NUEVO,NUEVO,UN,"-8,000",981,,9277096,7,4903685993,7/9/2023,9:41:33 a. m.,XJAO04,,9005R00057252,,,,,,,H
750664073500,"JTA ESP 12"" 4,45MM 150 AC CINC B16.20",AR67,CA17,NUEVO,NUEVO,UN,"8,000",981,,9277096,7,4903685993,7/9/2023,9:41:33 a. m.,XJAO04,,9005R00057252,,,,,,,S
750664088400,"JTA ESP 16"" 4,45MM 600 AC CINC 316L",MX01,PA01,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002804829,7/9/2023,11:55:24 a. m.,XMRD08,,,,,,,,,S
750705004400,PAPEL P/JTA 1500X2000X2MM C-4408,AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,9233910,5,4903686724,7/9/2023,1:51:22 p. m.,XMMA08,,0096R00056377,22834704,,,,,,H
750753011000,"EMPAQ  AMIANTO COMPRIMIDO 3,2MM PRESENT:",AR50,LA01,NUEVO,NUEVO,KG,"2,000",109,,0,0,5002804942,7/9/2023,12:18:14 p. m.,XAEV06,0001R00014921,0180330292,,,,,,,S
750800000014,"MANTA REFRACT 610MM 1"" 96KG/M3",AR67,CA06,NUEVO,NUEVO,UN,"-1,000",261,,6734681,2,4903685988,7/9/2023,10:12:36 a. m.,XNFV02,,9005R00057254,310145307,,,,,,H
750900000006,PROTEC FILM 500MM PE BANDA STREACH,AR51,AC01,NUEVO,NUEVO,UN,"-2,000",201,,9283986,1,4903686290,7/9/2023,10:26:56 a. m.,XDXA09,,0099R00023328,,,,AR41AC6090,,,H
750900000006,PROTEC FILM 500MM PE BANDA STREACH,AR51,AC01,NUEVO,NUEVO,UN,"-2,000",261,,9255220,2,4903686797,7/9/2023,2:32:50 p. m.,XDXA09,,0099R00023330,22838574,,,,,,H
750909050300,"MANTA ANTICORROS TERMOCONT CAÑO 3""  PXH",AR01,CD01,NUEVO,NUEVO,UN,"-91,000",281,,9125566,1,4903687091,7/9/2023,4:33:44 p. m.,XMFB03,,0095R00418745,,2000043288,0001,,,,H
750909050300,"MANTA ANTICORROS TERMOCONT CAÑO 3""  PXH",AR01,CD01,NUEVO,NUEVO,UN,"-97,000",281,,9246600,1,4903687091,7/9/2023,4:33:44 p. m.,XMFB03,,0095R00418745,,2000043641,0001,,,,H
750953014001,"PE 200 MICRONES, NGO, A: 4MTS. EN RLLO.X",AR51,AC01,NUEVO,NUEVO,UN,"-1,000",261,,9255220,19,4903686797,7/9/2023,2:32:50 p. m.,XDXA09,,0099R00023330,22838574,,,,,,H
760300000066,"PERTIGA TL-1050-8.H TELESC 1,6..10,5M",AR51,AC01,NUEVO,NUEVO,UN,"6,000",109,,0,0,5002805155,7/9/2023,3:05:42 p. m.,XDXA09,0056R00002146,0180327661,,,,,,,S
760306018100,PASACABLE CINTA 30M AC  KL29130,AR01,CD09,NUEVO,NUEVO,UN,"-5,000",261,,8435755,12,4903686386,7/9/2023,11:09:08 a. m.,XJLF02,,0095R00418683,22591694,,,,,,H
760306026810,DESTORN JGO PERILLEROS 7 PIEZAS 8PK081A,AR02,KK01,NUEVO,NUEVO,UN,"1,000",109,,0,0,5002804781,7/9/2023,10:20:26 a. m.,XMMA08,0005R00000339,0183401267,,,,,,,S
760306026810,DESTORN JGO PERILLEROS 7 PIEZAS 8PK081A,AR02,KK01,NUEVO,NUEVO,UN,"-1,000",261,,8961464,3,4903686628,7/9/2023,1:44:13 p. m.,XACR01,,0096R00056376,22753747,,,,,,H
760506053100,"DISCO DCDC-2BR; 00-1702-0004-00 12""",AR51,AC01,NUEVO,NUEVO,UN,"20,000",109,,0,0,5002805123,7/9/2023,2:50:23 p. m.,XDXA09,0001R00001437,0180327837,,,,,,,S
760506053200,COPA D/URETANO PARA SCRAPER OPTIONALL,AR51,AC01,NUEVO,NUEVO,UN,"19,000",109,,0,0,5002805123,7/9/2023,2:50:23 p. m.,XDXA09,0001R00001437,0180327837,,,,,,,S
760506053600,COPA D/URETANO PARA SCRAPER VANTAGE V,AR51,AC01,NUEVO,NUEVO,UN,"17,000",109,,0,0,5002805123,7/9/2023,2:50:23 p. m.,XDXA09,0001R00001437,0180327837,,,,,,,S
760506053700,"DISCO 00-1702-0010-00 DCDC-BR 14""",AR51,AC01,NUEVO,NUEVO,UN,"27,000",109,,0,0,5002805123,7/9/2023,2:50:23 p. m.,XDXA09,0001R00001437,0180327837,,,,,,,S
760600000286,"CUTTER STANLEY 10-079,HAMILTON",ARAF,MP01,NUEVO,NUEVO,UN,"-3,000",281,Q,8501682,396,4903685948,7/9/2023,9:19:06 a. m.,XFAC11,,0005R00000125,,2000041621,0008,,EARBM/0002.5.01.001,,H
760700000283,LINTERNA LED ENERGIZ. INTRINSICALLY SA,AR67,CA01,NUEVO,NUEVO,UN,"-1,000",201,,9283624,1,4903685764,7/9/2023,8:16:43 a. m.,XJMA09,,9005R00057245,,,,AR10AXC248,,,H
760701017200,LINTERNA CBZAL REGUL 336 LUMENES 3415M,AR67,CA01,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002805141,7/9/2023,2:58:35 p. m.,XSEA04,0002R00051248,0180331292,,,,,,,S
760701017200,LINTERNA CBZAL REGUL 336 LUMENES 3415M,AR67,CA06,NUEVO,NUEVO,UN,"6,000",101,,0,0,5002805141,7/9/2023,2:58:35 p. m.,XSEA04,0002R00051248,0180331292,,,,,,,S
760707007300,"LLAVE AJUST FRANCESA 305MM (12"") FOSFATA",ARAF,MP01,NUEVO,NUEVO,UN,"-1,000",281,Q,8501682,406,4903685948,7/9/2023,9:19:06 a. m.,XFAC11,,0005R00000125,,2000041621,0008,,EARBM/0002.5.01.001,,H
760800000002,PLANTILLA DE TORQUE MED.DESPLAZ.CIRCUNF.,AR50,LA15,NUEVO,NUEVO,UN,"-2,000",281,,7697555,42,4903687013,7/9/2023,3:36:30 p. m.,XAAL04,,0098R00049109,,2000038904,0006,,,,H
770300000033,"BARRA 1/2""X6M HIERRO REDONDO LISO",AR01,CD01,NUEVO,NUEVO,UN,"-6,000",201,,9284591,1,4903686878,7/9/2023,3:07:18 p. m.,XCAP06,,0095R00418724,,,,AR10CDZ585,,,H
770400000034,"CHAPA 3/8""X2500X6000MM A36",AR67,CA06,NUEVO,NUEVO,UN,"-5,000",981,,9277366,4,4903686254,7/9/2023,10:26:11 a. m.,XJAO04,,9005R00057256,,,,,,,H
770400000034,"CHAPA 3/8""X2500X6000MM A36",AR67,CA17,NUEVO,NUEVO,UN,"5,000",981,,9277366,4,4903686254,7/9/2023,10:26:11 a. m.,XJAO04,,9005R00057256,,,,,,,S
770401010000,"PLANCHUELA 1.1/2X3/8""X6M HIERRO",AR01,CD06,NUEVO,NUEVO,UN,"4,000",109,,0,0,5002805238,7/9/2023,4:05:50 p. m.,XFLM01,0005R00085416,0183404254,,,,,,,S
770402060700,"CHAPA 3/16""X1523X6095MM AC F24",AR01,,NUEVO,NUEVO,UN,"-2,000",543,O,0,0,5002804675,7/9/2023,9:02:29 a. m.,XFLM01,0002R00000824,0183404548,,,,,,,H
770402060700,"CHAPA 3/16""X1523X6095MM AC F24",AR01,,NUEVO,NUEVO,UN,"-1,998",543,O,0,0,5002804677,7/9/2023,9:39:02 a. m.,XFLM01,0002R00000825,0183404551,,,,,,,H
770402060710,"CHAPA 3/16""X1250X6095MM AC F24",AR01,,NUEVO,NUEVO,UN,"-5,000",543,O,0,0,5002804675,7/9/2023,9:02:29 a. m.,XFLM01,0002R00000824,0183404548,,,,,,,H
770402060800,"CHAPA 1/4""X1523X6095MM AC F24 LAMINAD.EN",AR01,CD01,NUEVO,NUEVO,UN,"10,000",109,,0,0,5002804680,7/9/2023,9:56:46 a. m.,XFLM01,0005R00085396,0183404136,,,,,,,S
770402060800,"CHAPA 1/4""X1523X6095MM AC F24 LAMINAD.EN",AR01,,NUEVO,NUEVO,UN,"-0,250",543,O,0,0,5002804675,7/9/2023,9:02:29 a. m.,XFLM01,0002R00000824,0183404548,,,,,,,H
770402060800,"CHAPA 1/4""X1523X6095MM AC F24 LAMINAD.EN",AR01,CD01,NUEVO,NUEVO,UN,"46,000",109,,0,0,5002804680,7/9/2023,9:56:46 a. m.,XFLM01,0005R00085396,0183404136,,,,,,,S
770402060800,"CHAPA 1/4""X1523X6095MM AC F24 LAMINAD.EN",AR01,,NUEVO,NUEVO,UN,"-0,189",543,O,0,0,5002804677,7/9/2023,9:39:02 a. m.,XFLM01,0002R00000825,0183404551,,,,,,,H
770402061100,"CHAPA 1/2""X1523X6095MM AC F24 LAMINAD.EN",AR01,CD01,NUEVO,NUEVO,UN,"2,000",109,,0,0,5002805238,7/9/2023,4:05:50 p. m.,XFLM01,0005R00085416,0183404254,,,,,,,S
770402081100,"CHAPA 3/8""X2500X12000MM A516",AR67,CA06,NUEVO,NUEVO,UN,"2,058",101,,0,0,5002804926,7/9/2023,12:37:19 p. m.,XSEA04,0012R00017916,0180328652,,,,,,,S
770404020700,PERFIL PNU 8 80X45X6MM H NEGRO 12M,AR01,CD06,NUEVO,NUEVO,UN,"30,000",109,,0,0,5002805233,7/9/2023,3:56:08 p. m.,XFLM01,0005R00085415,0183404261,,,,,,,S
770404020700,PERFIL PNU 8 80X45X6MM H NEGRO 12M,AR01,CD06,NUEVO,NUEVO,UN,"5,000",109,,0,0,5002805238,7/9/2023,4:05:50 p. m.,XFLM01,0005R00085416,0183404254,,,,,,,S
770404030100,PERFIL PNI 10 100MM AC 12M,AR01,CD06,NUEVO,NUEVO,UN,"4,000",109,,0,0,5002805238,7/9/2023,4:05:50 p. m.,XFLM01,0005R00085416,0183404254,,,,,,,S
770404030100,PERFIL PNI 10 100MM AC 12M,AR01,CD06,NUEVO,NUEVO,UN,"6,000",109,,0,0,5002805233,7/9/2023,3:56:08 p. m.,XFLM01,0005R00085415,0183404261,,,,,,,S
770404030100,PERFIL PNI 10 100MM AC 12M,AR01,CD06,NUEVO,NUEVO,UN,"15,000",109,,0,0,5002805238,7/9/2023,4:05:50 p. m.,XFLM01,0005R00085416,0183404254,,,,,,,S
770404030100,PERFIL PNI 10 100MM AC 12M,AR01,CD06,NUEVO,NUEVO,UN,"15,000",109,,0,0,5002805238,7/9/2023,4:05:50 p. m.,XFLM01,0005R00085416,0183404254,,,,,,,S
770404030100,PERFIL PNI 10 100MM AC 12M,AR01,CD06,NUEVO,NUEVO,UN,"26,000",109,,0,0,5002805238,7/9/2023,4:05:50 p. m.,XFLM01,0005R00085416,0183404254,,,,,,,S
780400000054,SOGA 12MM PP,ARAF,MP01,NUEVO,NUEVO,M,"-30,000",281,Q,8501682,416,4903686587,7/9/2023,12:25:31 p. m.,XFAC11,,0005R00000129,,2000041621,0008,,EARBM/0002.5.01.001,,H
780400000079,ESLINGA 2M FIBRA SINTETICA 2000KG VERDE,ARAF,MP01,NUEVO,NUEVO,UN,"-2,000",281,Q,8501682,388,4903686375,7/9/2023,10:53:02 a. m.,XFAC11,,0005R00000126,,2000041621,0008,,EARBM/0002.5.01.001,,H
780600000108,"GRILLETE CORAZON 3/4"" 4,7TN",ARAF,MP01,NUEVO,NUEVO,UN,"-4,000",281,Q,8501682,392,4903686375,7/9/2023,10:53:02 a. m.,XFAC11,,0005R00000126,,2000041621,0008,,EARBM/0002.5.01.001,,H
800000000015,DILUYENTE  X1000L METANOL,AR02,KK01,NUEVO,NUEVO,UN,"-0,400",201,,9233539,1,4903686062,7/9/2023,9:59:08 a. m.,XCAM03,,0096R00056365,,,,AR10CK4321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR02,KK01,NUEVO,NUEVO,UN,"-0,600",201,,9283896,1,4903686062,7/9/2023,9:59:08 a. m.,XCAM03,,0096R00056365,,,,AR10CK4311,,,H
800000000015,DILUYENTE  X1000L METANOL,AR08,BD13,NUEVO,NUEVO,UN,"-1,250",201,K,9277287,2,4903685999,7/9/2023,9:48:05 a. m.,XJPC09,,0118R00010583,,,,AR10BIP365,,,H
800000000015,DILUYENTE  X1000L METANOL,AR08,BD13,NUEVO,NUEVO,UN,"-0,700",201,K,9277291,1,4903685999,7/9/2023,9:48:05 a. m.,XJPC09,,0118R00010583,,,,AR10BIP365,,,H
800000000015,DILUYENTE  X1000L METANOL,AR08,BD13,NUEVO,NUEVO,UN,"-1,050",201,K,9277290,1,4903685999,7/9/2023,9:48:05 a. m.,XJPC09,,0118R00010583,,,,AR10BD3301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"6,000",101,K,0,0,5002804962,7/9/2023,12:28:20 p. m.,XJPC09,0033R00006940,0183404592,,,,,,,S
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-2,150",201,K,9225380,1,4903686875,7/9/2023,2:53:02 p. m.,XJPC09,,0098R00049105,,,,AR40LA1301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"14,000",101,K,0,0,5002804962,7/9/2023,12:28:20 p. m.,XJPC09,0033R00006940,0183404592,,,,,,,S
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-0,300",201,K,9277402,1,4903686872,7/9/2023,2:46:39 p. m.,XJPC09,,0098R00049103,,,,AR40LA1301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-1,000",201,K,9268719,1,4903686870,7/9/2023,2:42:34 p. m.,XJPC09,,0098R00049102,,,,AR40LA1301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-1,000",201,K,9225421,1,4903686875,7/9/2023,2:53:02 p. m.,XJPC09,,0098R00049105,,,,AR40LA2321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-0,400",201,K,9277296,2,4903686873,7/9/2023,2:47:39 p. m.,XJPC09,,0098R00049104,,,,AR40LA1321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-1,700",201,K,9277403,1,4903686872,7/9/2023,2:46:39 p. m.,XJPC09,,0098R00049103,,,,AR40LA1321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-2,700",201,K,9277300,1,4903686872,7/9/2023,2:46:39 p. m.,XJPC09,,0098R00049103,,,,AR40LA2321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR50,LA13,NUEVO,NUEVO,UN,"-0,300",201,K,9277401,1,4903686872,7/9/2023,2:46:39 p. m.,XJPC09,,0098R00049103,,,,AR40LA2301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-0,100",201,K,9208853,2,4903686532,7/9/2023,11:34:29 a. m.,XJPC09,,0132R00012180,,,,AR46AG4321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-0,700",201,K,9208852,2,4903686532,7/9/2023,11:34:29 a. m.,XJPC09,,0132R00012180,,,,AR46AG4301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-3,000",201,K,9225379,1,4903686532,7/9/2023,11:34:29 a. m.,XJPC09,,0132R00012180,,,,AR46AG4301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-0,600",201,K,9277281,1,4903685950,7/9/2023,9:23:41 a. m.,XJPC09,,0132R00012171,,,,AR46AG4301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-4,800",201,K,9208862,1,4903686838,7/9/2023,2:20:07 p. m.,XLEB05,,0132R00012183,,,,AR46AG4301,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-1,200",201,K,9208863,1,4903686850,7/9/2023,2:21:01 p. m.,XLEB05,,0132R00012184,,,,AR46AG4321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-1,000",201,K,9277286,3,4903686851,7/9/2023,2:21:55 p. m.,XLEB05,,0132R00012185,,,,AR46AG4321,,,H
800000000015,DILUYENTE  X1000L METANOL,AR73,AC13,NUEVO,NUEVO,UN,"-0,200",201,K,9151860,1,4903686852,7/9/2023,2:22:37 p. m.,XLEB05,,0132R00012186,,,,AR46AG4301,,,H
800000000054,"BARITINA DENSIDAD 3,6..3,8 X1000KG  CADA",AR01,CD01,NUEVO,NUEVO,UN,"27,000",101,,0,0,5002805326,7/9/2023,5:02:58 p. m.,XDMP05,0004R00013766,00013766,,,,,,,S
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,600",201,K,9283745,1,4903685879,7/9/2023,9:18:14 a. m.,XASA05,,0095R00418652,,,,AR10CD3331,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-0,400",201,K,9283744,1,4903685879,7/9/2023,9:18:14 a. m.,XASA05,,0095R00418652,,,,AR10CD3311,,,H
800000000102,BIOCIDA BX-936 X1000L 100370,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9277025,1,4903686049,7/9/2023,10:20:24 a. m.,XASA05,,0095R00418670,,,,AR10CD2332,,,H
800000000114,BIOCIDA BIOTREAT 16207 X1000L 100431,AR50,LA13,NUEVO,NUEVO,UN,"-1,000",201,K,9277297,2,4903685956,7/9/2023,9:35:23 a. m.,XJPC09,,0098R00049075,,,,AR40LA2321,,,H
800000000114,BIOCIDA BIOTREAT 16207 X1000L 100431,AR73,AC13,NUEVO,NUEVO,UN,"-1,050",201,K,9277286,2,4903686042,7/9/2023,9:54:49 a. m.,XJPC09,,0132R00012172,,,,AR46AG4321,,,H
800000000114,BIOCIDA BIOTREAT 16207 X1000L 100431,AR73,AC13,NUEVO,NUEVO,UN,"-0,850",201,K,9277285,3,4903686042,7/9/2023,9:54:49 a. m.,XJPC09,,0132R00012172,,,,AR46AG4301,,,H
800050004300,"REFRIGER TIR LONG LIFE RFRIG, ANTICORR.Y",AR51,AC01,0000024443,NUEVO,UN,"-2,000",201,,9283986,2,4903686290,7/9/2023,10:26:56 a. m.,XDXA09,,0099R00023328,,,,AR41AC6090,,,H
800051006900,ADHESIVO POMO 100ML,AR01,CD09,0000024694,NUEVO,UN,"-40,000",261,,8435971,3,4903686941,7/9/2023,3:14:56 p. m.,XMFB03,,0095R00418727,22591787,,,,,,H
800051007800,ADHESIVO SINTET INST 10ML,AR51,AC01,NUEVO,NUEVO,UN,"-1,000",261,,9255220,23,4903686809,7/9/2023,2:39:24 p. m.,XDXA09,,0099R00023331,22838574,,,,,,H
800100000018,DESINCRUST DODIGEN Q 810 X1100KG,AR08,BD13,NUEVO,NUEVO,UN,"-1,000",201,K,9277282,1,4903685953,7/9/2023,9:26:34 a. m.,XJPC09,,0118R00010581,,,,AR10BIP365,,,H
800100000028,DESEMULS DBC4949 X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9277027,1,4903686049,7/9/2023,10:20:24 a. m.,XASA05,,0095R00418670,,,,AR10CDP366,,,H
800100000033,DESEMULS DBC4070 X1000L,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9283746,1,4903685879,7/9/2023,9:18:14 a. m.,XASA05,,0095R00418652,,,,AR10CDP366,,,H
800100000052,CLORURO CALCIO GRANULAR X25KG 101171,AR01,CD01,NUEVO,NUEVO,UN,"960,000",101,,0,0,5002805293,7/9/2023,4:54:19 p. m.,XPJQ02,0000R00041994,0180331114,,,,,,,S
800100000068,CLARIFICANTE FLOCTREAT 15499 X240KG,AR01,CD13,NUEVO,NUEVO,UN,"-3,000",201,K,9284566,1,4903686903,7/9/2023,2:51:51 p. m.,XASA05,,0095R00418716,,,,AR10CD1331,,,H
800100000073,RUPTOR RT903SP X1000L 100400,AR01,CD13,NUEVO,NUEVO,UN,"-1,000",201,K,9277027,2,4903686049,7/9/2023,10:20:24 a. m.,XASA05,,0095R00418670,,,,AR10CDP366,,,H
800100000124,RUPTOR DISOLVAN SO2591 X1000L,AR50,LA13,NUEVO,NUEVO,UN,"-1,000",201,K,9277298,1,4903686836,7/9/2023,2:16:38 p. m.,XLEB05,,0118R00010587,,,,AR40LAP365,,,H
800100000147,DESEMULS DBN1487 X1000L 100870,AR08,BD13,NUEVO,NUEVO,UN,"-1,000",201,K,9277287,1,4903685999,7/9/2023,9:48:05 a. m.,XJPC09,,0118R00010583,,,,AR10BIP365,,,H
800100000212,DESEMULS DEMTROL D-7623 X1000L 101300,AR01,CD13,NUEVO,NUEVO,UN,"20,000",101,K,0,0,5002804712,7/9/2023,9:09:57 a. m.,XASA05,1111R00010473,0183404513,,,,,,,S
800102070100,"SELLADOR 7010010, P/TUBE-LOCK 225GR",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",281,,9116769,38,4903686424,7/9/2023,11:08:10 a. m.,XPJQ02,,0095R00418682,,2000043314,0002,,,,H
800106047920,ANTIINCRUST DODISCALE 435 X1000L,AR73,AC13,NUEVO,NUEVO,UN,"-1,000",201,K,9225379,2,4903686532,7/9/2023,11:34:29 a. m.,XJPC09,,0132R00012180,,,,AR46AG4301,,,H
